-0.007952102837755997;0.005858554133190094;0.9999512195121951
0.014104135175939976;-0.35699450047716275;0.9339999999999999
0.3026012737593715;0.20424711297462286;0.9309756097560975
-0.3128734908061283;-0.20955022012197214;0.9263902439024391
0.3427626749675223;-0.1734629884887895;0.9232682926829269
-0.050722313228990325;0.388737701617331;0.9199512195121952
-0.3587849509061831;0.16683140863778104;0.9183902439024391
0.16009539188060562;-0.5533559264903538;0.8174146341463415
0.30899839486158126;0.5183144732903208;0.7974146341463415
0.6191170771314615;0.03230017336174811;0.7846341463414634
-0.6219996651817419;-0.09977885171852544;0.7766341463414634
-0.26472167855237605;-0.5749298618539037;0.7741951219512195
0.5118892312805406;-0.3792978440728228;0.7707804878048781
-0.3696025032833069;0.5293577514942144;0.7636585365853659
-0.013960672838137931;0.6987105044983635;0.7152682926829268
-0.6508804025947734;0.26332724075548203;0.7120487804878048
-0.520151053214165;-0.4763041387430936;0.7089268292682926
0.6149457506416759;0.3616860491202909;0.7007317073170731
-0.11483667385407992;-0.7806772944313737;0.6142926829268293
0.5255185878035472;-0.6111787469716402;0.5918536585365854
0.7693004286917597;-0.24487082093485762;0.5900975609756098
0.38976183198965425;0.7106564944127484;0.5857073170731708
0.2565924947102875;-0.7930092140010692;0.5525365853658537
-0.7628382315523925;-0.3608411354681838;0.5365365853658537
-0.3061817109542961;0.8102447795744966;0.4997560975609756
-0.633010077931899;0.5925368019799788;0.4981951219512195
-0.8684688054676051;0.009195055177903236;0.49565853658536585
0.8660108589387763;0.1242519175606296;0.48434146341463413
0.7169497175131898;0.5230865014914722;0.4608292682926829
0.09252730348899524;0.8841742217711224;0.4579024390243902
-0.46850060095096635;-0.7611896139021536;0.44843902439024386
-0.8534788972256283;0.3501110852151432;0.386
0.7724238227282346;-0.5123818367084666;0.37526829268292683
-0.7190036310786151;-0.5950632206383157;0.3590731707317073
0.10419102911028245;-0.9454252812094806;0.3087317073170732
0.4879854973366268;0.8199086778735915;0.29936585365853663
-0.22471973425472874;-0.9383762394029297;0.26258536585365855
0.5130170640359961;-0.8181941040782427;0.2595609756097561
0.953443329116201;-0.1588548781065898;0.25634146341463415
0.9321334398930333;0.2792089527348922;0.23058536585365852
-0.939252859942356;-0.2646214332300531;0.2185853658536585
-0.16656675019835615;0.965361653850713;0.20082926829268288
-0.5121171276991384;0.8354575416573766;0.19936585365853654
0.8167442269613039;-0.5605651683252718;0.13673170731707318
0.7596474526861192;0.6368687285239324;0.13165853658536586
0.2200988123500752;0.9668940141066922;0.1291219512195122
-0.7450664983496299;0.6551863859742446;0.12492682926829268
-0.9898682069469501;0.07198306101529212;0.12239024390243902
-0.8585521848592832;-0.49847410782982693;0.12004878048780487
0.9693035771449054;-0.2195446766437239;0.11068292682926828
0.8931096692508109;0.4420466639784657;0.08336585365853655
-0.5937013394283903;-0.8034574616444723;0.04443902439024394
-0.4012855338517188;-0.9149165873046937;0.043560975609756136
0.3083703932557385;-0.9511326191227882;0.015951219512195136
0.9880974908639045;0.15347765759257614;0.010390243902439034
-0.9161036149863087;0.400941525812203;0.00024390243902439046
-0.9996081492528905;0.010122512451717544;-0.02609756097560978
0.593191696081631;-0.8028549693962241;-0.05956097560975615
-0.03714798843167875;-0.9959718242325817;-0.08160975609756105
0.5157960664454383;0.8517625203480329;-0.0919512195121952
-0.09328645830592683;0.9884934075190559;-0.11907317073170742
-0.4479626195040609;0.8858896224222295;-0.12053658536585377
-0.24794716903315192;-0.9600115631430934;-0.1299999999999999
0.8449184933697802;-0.5175850889783343;-0.13497560975609746
-0.9648219367350213;-0.1965669871179461;-0.17458536585365847
-0.8105595646704192;-0.5585388603404016;-0.17614634146341457
-0.5353199700729383;0.8219993205606699;-0.19429268292682922
0.961024383528303;-0.1475378367221101;-0.23380487804878047
0.7657996353032688;0.5978432872770704;-0.23692682926829267
0.9337688009798142;0.24658706428500854;-0.2593658536585366
